word,pos,zipf,URL
liberating,adjective,3.25,https://dictionary.cambridge.org/dictionary/learner-english/liberating
Liberia,noun,3.59,https://dictionary.cambridge.org/dictionary/learner-english/liberia
liberty,noun,4.32,https://dictionary.cambridge.org/dictionary/learner-english/liberty
Libra,noun,2.79,https://dictionary.cambridge.org/dictionary/learner-english/libra
librarian,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/librarian
library,noun,4.76,https://dictionary.cambridge.org/dictionary/learner-english/library
Libya,noun,3.94,https://dictionary.cambridge.org/dictionary/learner-english/libya
licence,noun,4.07,https://dictionary.cambridge.org/dictionary/learner-english/licence
license plate,noun,4.18,https://dictionary.cambridge.org/dictionary/learner-english/license-plate
license,verb,4.46,https://dictionary.cambridge.org/dictionary/learner-english/license
licensed,adjective,4.1,https://dictionary.cambridge.org/dictionary/learner-english/licensed
lick,noun,3.74,https://dictionary.cambridge.org/dictionary/learner-english/lick_2
lick,verb,3.74,https://dictionary.cambridge.org/dictionary/learner-english/lick_1
lid,noun,3.78,https://dictionary.cambridge.org/dictionary/learner-english/lid
lie,noun,4.82,https://dictionary.cambridge.org/dictionary/learner-english/lie_3
lie-in,noun,4.82,https://dictionary.cambridge.org/dictionary/learner-english/lie-in_2
Liechtenstein,noun,2.96,https://dictionary.cambridge.org/dictionary/learner-english/liechtenstein
lieu,noun,3.49,https://dictionary.cambridge.org/dictionary/learner-english/lieu
lieutenant,noun,4.46,https://dictionary.cambridge.org/dictionary/learner-english/lieutenant
life coach,noun,4.85,https://dictionary.cambridge.org/dictionary/learner-english/life-coach
life cycle,noun,4.57,https://dictionary.cambridge.org/dictionary/learner-english/life-cycle
life expectancy,noun,3.54,https://dictionary.cambridge.org/dictionary/learner-english/life-expectancy
life insurance,noun,4.8,https://dictionary.cambridge.org/dictionary/learner-english/life-insurance
life jacket,noun,4.26,https://dictionary.cambridge.org/dictionary/learner-english/life-jacket
life,noun,5.89,https://dictionary.cambridge.org/dictionary/learner-english/life
life peer,noun,4.15,https://dictionary.cambridge.org/dictionary/learner-english/life-peer
life sentence,noun,4.62,https://dictionary.cambridge.org/dictionary/learner-english/life-sentence
life-threatening,adjective,4.18,https://dictionary.cambridge.org/dictionary/learner-english/life-threatening
lifeboat,noun,3.2,https://dictionary.cambridge.org/dictionary/learner-english/lifeboat
lifeguard,noun,3.02,https://dictionary.cambridge.org/dictionary/learner-english/lifeguard
lifeless,adjective,3.16,https://dictionary.cambridge.org/dictionary/learner-english/lifeless
lifelike,adjective,2.72,https://dictionary.cambridge.org/dictionary/learner-english/lifelike
lifeline,noun,3.14,https://dictionary.cambridge.org/dictionary/learner-english/lifeline
lifelong,adjective,3.74,https://dictionary.cambridge.org/dictionary/learner-english/lifelong
lifespan,noun,3.32,https://dictionary.cambridge.org/dictionary/learner-english/lifespan
lifestyle,noun,4.25,https://dictionary.cambridge.org/dictionary/learner-english/lifestyle
lifetime,noun,4.36,https://dictionary.cambridge.org/dictionary/learner-english/lifetime
lift,noun,4.49,https://dictionary.cambridge.org/dictionary/learner-english/lift_2
lift,verb,4.49,https://dictionary.cambridge.org/dictionary/learner-english/lift_1
lift-off,noun,4.47,https://dictionary.cambridge.org/dictionary/learner-english/lift-off
ligament,noun,3.35,https://dictionary.cambridge.org/dictionary/learner-english/ligament
light,adjective,5.33,https://dictionary.cambridge.org/dictionary/learner-english/light_2
light bulb,noun,3.66,https://dictionary.cambridge.org/dictionary/learner-english/light-bulb
light,noun,5.33,https://dictionary.cambridge.org/dictionary/learner-english/light_1
light,verb,5.33,https://dictionary.cambridge.org/dictionary/learner-english/light_3
light-hearted,adjective,3.76,https://dictionary.cambridge.org/dictionary/learner-english/light-hearted
lighten,verb,3.34,https://dictionary.cambridge.org/dictionary/learner-english/lighten
lighter,noun,4.05,https://dictionary.cambridge.org/dictionary/learner-english/lighter
lighthouse,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/lighthouse
lighting,noun,4.25,https://dictionary.cambridge.org/dictionary/learner-english/lighting
lightly,adverb,3.9,https://dictionary.cambridge.org/dictionary/learner-english/lightly
lightning,noun,4.21,https://dictionary.cambridge.org/dictionary/learner-english/lightning
lights,noun,4.6,https://dictionary.cambridge.org/dictionary/learner-english/lights
lightweight,adjective,3.67,https://dictionary.cambridge.org/dictionary/learner-english/lightweight
like,conjunction,6.39,https://dictionary.cambridge.org/dictionary/learner-english/like_3
like,noun,6.39,https://dictionary.cambridge.org/dictionary/learner-english/like_4
like,preposition,6.39,https://dictionary.cambridge.org/dictionary/learner-english/like_1
like,verb,6.39,https://dictionary.cambridge.org/dictionary/learner-english/like_2
likeable,adjective,2.94,https://dictionary.cambridge.org/dictionary/learner-english/likeable
likelihood,noun,3.96,https://dictionary.cambridge.org/dictionary/learner-english/likelihood
likely,adjective,5.19,https://dictionary.cambridge.org/dictionary/learner-english/likely_1
likely,adverb,5.19,https://dictionary.cambridge.org/dictionary/learner-english/likely_2
likeness,noun,3.36,https://dictionary.cambridge.org/dictionary/learner-english/likeness
likewise,adverb,4.03,https://dictionary.cambridge.org/dictionary/learner-english/likewise
liking,noun,3.95,https://dictionary.cambridge.org/dictionary/learner-english/liking
lilac,noun,3.01,https://dictionary.cambridge.org/dictionary/learner-english/lilac
lily,noun,3.93,https://dictionary.cambridge.org/dictionary/learner-english/lily
limb,noun,3.69,https://dictionary.cambridge.org/dictionary/learner-english/limb
lime,noun,3.81,https://dictionary.cambridge.org/dictionary/learner-english/lime
limit,noun,4.73,https://dictionary.cambridge.org/dictionary/learner-english/limit_1
limit,verb,4.73,https://dictionary.cambridge.org/dictionary/learner-english/limit_2
limitation,noun,3.78,https://dictionary.cambridge.org/dictionary/learner-english/limitation
limitations,noun,4.14,https://dictionary.cambridge.org/dictionary/learner-english/limitations
limited,adjective,5.01,https://dictionary.cambridge.org/dictionary/learner-english/limited
limited company,noun,4.9,https://dictionary.cambridge.org/dictionary/learner-english/limited-company
limousine,noun,3.13,https://dictionary.cambridge.org/dictionary/learner-english/limousine
limp,adjective,3.44,https://dictionary.cambridge.org/dictionary/learner-english/limp_1
limp,verb,3.44,https://dictionary.cambridge.org/dictionary/learner-english/limp_2
Linda,noun,4.05,https://dictionary.cambridge.org/dictionary/learner-english/linda
line manager,noun,4.8,https://dictionary.cambridge.org/dictionary/learner-english/line-manager
line,noun,5.48,https://dictionary.cambridge.org/dictionary/learner-english/line_1
line,verb,5.48,https://dictionary.cambridge.org/dictionary/learner-english/line_2
linen,noun,3.63,https://dictionary.cambridge.org/dictionary/learner-english/linen
liner,noun,3.65,https://dictionary.cambridge.org/dictionary/learner-english/liner
linesman,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/linesman
linger,verb,3.29,https://dictionary.cambridge.org/dictionary/learner-english/linger
lingerie,noun,3.4,https://dictionary.cambridge.org/dictionary/learner-english/lingerie
lingering,adjective,3.38,https://dictionary.cambridge.org/dictionary/learner-english/lingering
linguist,noun,2.92,https://dictionary.cambridge.org/dictionary/learner-english/linguist
linguistic,adjective,3.94,https://dictionary.cambridge.org/dictionary/learner-english/linguistic
linguistics,noun,3.44,https://dictionary.cambridge.org/dictionary/learner-english/linguistics
lining,noun,3.8,https://dictionary.cambridge.org/dictionary/learner-english/lining
link,noun,5.0,https://dictionary.cambridge.org/dictionary/learner-english/link_1
link,verb,5.0,https://dictionary.cambridge.org/dictionary/learner-english/link_2
lion,noun,4.26,https://dictionary.cambridge.org/dictionary/learner-english/lion
lip,noun,4.08,https://dictionary.cambridge.org/dictionary/learner-english/lip
lip-read,verb,4.06,https://dictionary.cambridge.org/dictionary/learner-english/lip-read
lip-service,noun,4.06,https://dictionary.cambridge.org/dictionary/learner-english/lip-service
lipstick,noun,3.62,https://dictionary.cambridge.org/dictionary/learner-english/lipstick
liqueur,noun,2.85,https://dictionary.cambridge.org/dictionary/learner-english/liqueur
liquid,adjective,4.38,https://dictionary.cambridge.org/dictionary/learner-english/liquid_2
liquid,noun,4.38,https://dictionary.cambridge.org/dictionary/learner-english/liquid_1
liquid-crystal display,noun,3.97,https://dictionary.cambridge.org/dictionary/learner-english/liquid-crystal-display
liquidate,verb,2.79,https://dictionary.cambridge.org/dictionary/learner-english/liquidate
liquor,noun,4.02,https://dictionary.cambridge.org/dictionary/learner-english/liquor
liquor store,noun,3.97,https://dictionary.cambridge.org/dictionary/learner-english/liquor-store
lisp,noun,3.06,https://dictionary.cambridge.org/dictionary/learner-english/lisp
list,noun,5.29,https://dictionary.cambridge.org/dictionary/learner-english/list_1
list,verb,5.29,https://dictionary.cambridge.org/dictionary/learner-english/list_2
listen,verb,5.02,https://dictionary.cambridge.org/dictionary/learner-english/listen
listener,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/listener
liter,noun,3.43,https://dictionary.cambridge.org/dictionary/learner-english/liter
literacy,noun,3.98,https://dictionary.cambridge.org/dictionary/learner-english/literacy
literal,adjective,3.73,https://dictionary.cambridge.org/dictionary/learner-english/literal
literally,adverb,4.74,https://dictionary.cambridge.org/dictionary/learner-english/literally
literary,adjective,4.36,https://dictionary.cambridge.org/dictionary/learner-english/literary
literate,adjective,3.25,https://dictionary.cambridge.org/dictionary/learner-english/literate
literature,noun,4.64,https://dictionary.cambridge.org/dictionary/learner-english/literature
Lithuania,noun,3.59,https://dictionary.cambridge.org/dictionary/learner-english/lithuania
litre,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/litre
litter,noun,3.65,https://dictionary.cambridge.org/dictionary/learner-english/litter_1
litter,verb,3.65,https://dictionary.cambridge.org/dictionary/learner-english/litter_2
little,adjective,5.75,https://dictionary.cambridge.org/dictionary/learner-english/little_1
little,adverb,5.75,https://dictionary.cambridge.org/dictionary/learner-english/little_4
live,adjective,5.53,https://dictionary.cambridge.org/dictionary/learner-english/live_2
live,adverb,5.53,https://dictionary.cambridge.org/dictionary/learner-english/live_3
live,verb,5.53,https://dictionary.cambridge.org/dictionary/learner-english/live_1
livelihood,noun,3.48,https://dictionary.cambridge.org/dictionary/learner-english/livelihood
lively,adjective,3.88,https://dictionary.cambridge.org/dictionary/learner-english/lively
liver,noun,4.21,https://dictionary.cambridge.org/dictionary/learner-english/liver
livestock,noun,3.86,https://dictionary.cambridge.org/dictionary/learner-english/livestock
livid,adjective,2.96,https://dictionary.cambridge.org/dictionary/learner-english/livid
living,adjective,5.31,https://dictionary.cambridge.org/dictionary/learner-english/living_2
living,noun,5.31,https://dictionary.cambridge.org/dictionary/learner-english/living_1
living room,noun,5.04,https://dictionary.cambridge.org/dictionary/learner-english/living-room
lizard,noun,3.59,https://dictionary.cambridge.org/dictionary/learner-english/lizard
load,noun,4.58,https://dictionary.cambridge.org/dictionary/learner-english/load_1
load,verb,4.58,https://dictionary.cambridge.org/dictionary/learner-english/load_2
loaded,adjective,4.25,https://dictionary.cambridge.org/dictionary/learner-english/loaded
loaded question,noun,4.22,https://dictionary.cambridge.org/dictionary/learner-english/loaded-question
loaf,noun,3.47,https://dictionary.cambridge.org/dictionary/learner-english/loaf
loan,noun,4.56,https://dictionary.cambridge.org/dictionary/learner-english/loan_1
loan,verb,4.56,https://dictionary.cambridge.org/dictionary/learner-english/loan_2
loath,adjective,2.66,https://dictionary.cambridge.org/dictionary/learner-english/loath
loathe,verb,3.06,https://dictionary.cambridge.org/dictionary/learner-english/loathe
lobby,noun,4.02,https://dictionary.cambridge.org/dictionary/learner-english/lobby_1
lobby,verb,4.02,https://dictionary.cambridge.org/dictionary/learner-english/lobby_2
lobster,noun,3.66,https://dictionary.cambridge.org/dictionary/learner-english/lobster
local,adjective,5.42,https://dictionary.cambridge.org/dictionary/learner-english/local_1
local anaesthetic,noun,2.98,https://dictionary.cambridge.org/dictionary/learner-english/local-anaesthetic
local authority,noun,4.8,https://dictionary.cambridge.org/dictionary/learner-english/local-authority
local,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/local_2
local time,noun,5.36,https://dictionary.cambridge.org/dictionary/learner-english/local-time
locate,verb,3.97,https://dictionary.cambridge.org/dictionary/learner-english/locate
location,noun,4.86,https://dictionary.cambridge.org/dictionary/learner-english/location
loch,noun,3.42,https://dictionary.cambridge.org/dictionary/learner-english/loch
lock,noun,4.45,https://dictionary.cambridge.org/dictionary/learner-english/lock_2
lock,verb,4.45,https://dictionary.cambridge.org/dictionary/learner-english/lock_1
locker,noun,3.88,https://dictionary.cambridge.org/dictionary/learner-english/locker
locker room,noun,3.87,https://dictionary.cambridge.org/dictionary/learner-english/locker-room
locomotive,noun,3.79,https://dictionary.cambridge.org/dictionary/learner-english/locomotive
lodge,noun,4.0,https://dictionary.cambridge.org/dictionary/learner-english/lodge_1
lodge,verb,4.0,https://dictionary.cambridge.org/dictionary/learner-english/lodge_2
lodger,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/lodger
lodgings,noun,2.92,https://dictionary.cambridge.org/dictionary/learner-english/lodgings
loft,noun,3.42,https://dictionary.cambridge.org/dictionary/learner-english/loft
log,noun,4.36,https://dictionary.cambridge.org/dictionary/learner-english/log_1
log,verb,4.36,https://dictionary.cambridge.org/dictionary/learner-english/log_2
logging,noun,3.74,https://dictionary.cambridge.org/dictionary/learner-english/logging
logic,noun,4.41,https://dictionary.cambridge.org/dictionary/learner-english/logic
logical,adjective,4.22,https://dictionary.cambridge.org/dictionary/learner-english/logical
login,noun,3.56,https://dictionary.cambridge.org/dictionary/learner-english/login
logistics,noun,3.8,https://dictionary.cambridge.org/dictionary/learner-english/logistics
logo,noun,4.28,https://dictionary.cambridge.org/dictionary/learner-english/logo
loiter,verb,2.36,https://dictionary.cambridge.org/dictionary/learner-english/loiter
lollipop,noun,3.17,https://dictionary.cambridge.org/dictionary/learner-english/lollipop
lone,adjective,3.87,https://dictionary.cambridge.org/dictionary/learner-english/lone
lonely,adjective,4.28,https://dictionary.cambridge.org/dictionary/learner-english/lonely
loner,noun,3.06,https://dictionary.cambridge.org/dictionary/learner-english/loner
lonesome,adjective,3.12,https://dictionary.cambridge.org/dictionary/learner-english/lonesome
long,adjective,5.81,https://dictionary.cambridge.org/dictionary/learner-english/long_1
long,adverb,5.81,https://dictionary.cambridge.org/dictionary/learner-english/long_2
long,noun,5.81,https://dictionary.cambridge.org/dictionary/learner-english/long_3
long shot,noun,5.09,https://dictionary.cambridge.org/dictionary/learner-english/long-shot
long,verb,5.81,https://dictionary.cambridge.org/dictionary/learner-english/long_4
long-distance,adjective,4.79,https://dictionary.cambridge.org/dictionary/learner-english/long-distance
long-haul,adjective,3.78,https://dictionary.cambridge.org/dictionary/learner-english/long-haul
long-life,adjective,5.55,https://dictionary.cambridge.org/dictionary/learner-english/long-life
long-lost,adjective,5.25,https://dictionary.cambridge.org/dictionary/learner-english/long-lost
long-range,adjective,5.04,https://dictionary.cambridge.org/dictionary/learner-english/long-range
long-sighted,adjective,3.57,https://dictionary.cambridge.org/dictionary/learner-english/long-sighted
long-standing,adjective,4.84,https://dictionary.cambridge.org/dictionary/learner-english/long-standing
long-suffering,adjective,4.56,https://dictionary.cambridge.org/dictionary/learner-english/long-suffering
long-term,adjective,5.14,https://dictionary.cambridge.org/dictionary/learner-english/long-term
long-winded,adjective,2.82,https://dictionary.cambridge.org/dictionary/learner-english/long-winded
longing,noun,3.45,https://dictionary.cambridge.org/dictionary/learner-english/longing
longitude,noun,3.32,https://dictionary.cambridge.org/dictionary/learner-english/longitude
loo,noun,3.24,https://dictionary.cambridge.org/dictionary/learner-english/loo
look,noun,5.77,https://dictionary.cambridge.org/dictionary/learner-english/look_2
look,verb,5.77,https://dictionary.cambridge.org/dictionary/learner-english/look_1
look-in,noun,5.76,https://dictionary.cambridge.org/dictionary/learner-english/look-in
lookalike,noun,2.66,https://dictionary.cambridge.org/dictionary/learner-english/lookalike
lookout,noun,3.56,https://dictionary.cambridge.org/dictionary/learner-english/lookout
loom,noun,3.34,https://dictionary.cambridge.org/dictionary/learner-english/loom_2
loom,verb,3.34,https://dictionary.cambridge.org/dictionary/learner-english/loom_1
loony,noun,2.68,https://dictionary.cambridge.org/dictionary/learner-english/loony
loop,noun,4.23,https://dictionary.cambridge.org/dictionary/learner-english/loop_1
loop,verb,4.23,https://dictionary.cambridge.org/dictionary/learner-english/loop_2
loophole,noun,3.15,https://dictionary.cambridge.org/dictionary/learner-english/loophole
loose,adjective,4.44,https://dictionary.cambridge.org/dictionary/learner-english/loose
loosen,verb,3.33,https://dictionary.cambridge.org/dictionary/learner-english/loosen
loot,noun,3.37,https://dictionary.cambridge.org/dictionary/learner-english/loot_2
loot,verb,3.37,https://dictionary.cambridge.org/dictionary/learner-english/loot_1
lopsided,adjective,2.87,https://dictionary.cambridge.org/dictionary/learner-english/lopsided
loquacious,adjective,2.08,https://dictionary.cambridge.org/dictionary/learner-english/loquacious
lord,noun,5.2,https://dictionary.cambridge.org/dictionary/learner-english/lord
lorry,noun,3.19,https://dictionary.cambridge.org/dictionary/learner-english/lorry
lose,verb,5.05,https://dictionary.cambridge.org/dictionary/learner-english/lose
loser,noun,3.98,https://dictionary.cambridge.org/dictionary/learner-english/loser
loss,noun,5.05,https://dictionary.cambridge.org/dictionary/learner-english/loss
lost,adjective,5.39,https://dictionary.cambridge.org/dictionary/learner-english/lost_1
lost property,noun,4.91,https://dictionary.cambridge.org/dictionary/learner-english/lost-property
lot,noun,5.55,https://dictionary.cambridge.org/dictionary/learner-english/lot
lotion,noun,3.35,https://dictionary.cambridge.org/dictionary/learner-english/lotion
lottery,noun,4.01,https://dictionary.cambridge.org/dictionary/learner-english/lottery
loud,adjective,4.51,https://dictionary.cambridge.org/dictionary/learner-english/loud_1
loud,adverb,4.51,https://dictionary.cambridge.org/dictionary/learner-english/loud_2
loudspeaker,noun,2.97,https://dictionary.cambridge.org/dictionary/learner-english/loudspeaker
lounge,noun,3.95,https://dictionary.cambridge.org/dictionary/learner-english/lounge
louse,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/louse
lousy,adjective,3.26,https://dictionary.cambridge.org/dictionary/learner-english/lousy
lout,noun,2.13,https://dictionary.cambridge.org/dictionary/learner-english/lout
lovable,adjective,3.15,https://dictionary.cambridge.org/dictionary/learner-english/lovable
love affair,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/love-affair
love life,noun,5.53,https://dictionary.cambridge.org/dictionary/learner-english/love-life
love,noun,5.78,https://dictionary.cambridge.org/dictionary/learner-english/love_2
love,verb,5.78,https://dictionary.cambridge.org/dictionary/learner-english/love_1
loveless,adjective,2.72,https://dictionary.cambridge.org/dictionary/learner-english/loveless
lovely,adjective,4.66,https://dictionary.cambridge.org/dictionary/learner-english/lovely
lover,noun,4.25,https://dictionary.cambridge.org/dictionary/learner-english/lover
loving,adjective,4.4,https://dictionary.cambridge.org/dictionary/learner-english/loving
low,adjective,5.32,https://dictionary.cambridge.org/dictionary/learner-english/low_1
low,adverb,5.32,https://dictionary.cambridge.org/dictionary/learner-english/low_2
low,noun,5.32,https://dictionary.cambridge.org/dictionary/learner-english/low_3
low-alcohol,adjective,4.57,https://dictionary.cambridge.org/dictionary/learner-english/low-alcohol
low-calorie,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/low-calorie
low-cut,adjective,4.96,https://dictionary.cambridge.org/dictionary/learner-english/low-cut
low-fat,adjective,4.72,https://dictionary.cambridge.org/dictionary/learner-english/low-fat
low-key,adjective,4.92,https://dictionary.cambridge.org/dictionary/learner-english/low-key
low-rise,adjective,4.71,https://dictionary.cambridge.org/dictionary/learner-english/low-rise
low-tech,adjective,4.52,https://dictionary.cambridge.org/dictionary/learner-english/low-tech
lower,adjective,5.13,https://dictionary.cambridge.org/dictionary/learner-english/lower_1
lower case,noun,5.0,https://dictionary.cambridge.org/dictionary/learner-english/lower-case
lower,verb,5.13,https://dictionary.cambridge.org/dictionary/learner-english/lower_2
lowly,adjective,3.26,https://dictionary.cambridge.org/dictionary/learner-english/lowly
loyal,adjective,4.2,https://dictionary.cambridge.org/dictionary/learner-english/loyal
loyalties,noun,3.03,https://dictionary.cambridge.org/dictionary/learner-english/loyalties
loyalty,noun,4.2,https://dictionary.cambridge.org/dictionary/learner-english/loyalty
lozenge,noun,2.3,https://dictionary.cambridge.org/dictionary/learner-english/lozenge
LP,noun,3.8,https://dictionary.cambridge.org/dictionary/learner-english/lp
LPG,noun,2.72,https://dictionary.cambridge.org/dictionary/learner-english/lpg
lubricant,noun,3.03,https://dictionary.cambridge.org/dictionary/learner-english/lubricant
lubricate,verb,2.46,https://dictionary.cambridge.org/dictionary/learner-english/lubricate
lucid,adjective,3.25,https://dictionary.cambridge.org/dictionary/learner-english/lucid
luck,noun,4.9,https://dictionary.cambridge.org/dictionary/learner-english/luck
lucky,adjective,4.75,https://dictionary.cambridge.org/dictionary/learner-english/lucky
lucrative,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/lucrative
Lucy,noun,4.04,https://dictionary.cambridge.org/dictionary/learner-english/lucy
ludicrous,adjective,3.33,https://dictionary.cambridge.org/dictionary/learner-english/ludicrous
lug,verb,2.97,https://dictionary.cambridge.org/dictionary/learner-english/lug
luggage,noun,3.76,https://dictionary.cambridge.org/dictionary/learner-english/luggage
lukewarm,adjective,3.04,https://dictionary.cambridge.org/dictionary/learner-english/lukewarm
lull,noun,3.09,https://dictionary.cambridge.org/dictionary/learner-english/lull_2
lull,verb,3.09,https://dictionary.cambridge.org/dictionary/learner-english/lull_1
lullaby,noun,3.09,https://dictionary.cambridge.org/dictionary/learner-english/lullaby
lumber,noun,3.58,https://dictionary.cambridge.org/dictionary/learner-english/lumber_2
lumber,verb,3.58,https://dictionary.cambridge.org/dictionary/learner-english/lumber_1
lumberjack,noun,2.73,https://dictionary.cambridge.org/dictionary/learner-english/lumberjack
luminary,noun,2.25,https://dictionary.cambridge.org/dictionary/learner-english/luminary
luminous,adjective,3.26,https://dictionary.cambridge.org/dictionary/learner-english/luminous
lump,noun,3.74,https://dictionary.cambridge.org/dictionary/learner-english/lump
lump sum,noun,3.65,https://dictionary.cambridge.org/dictionary/learner-english/lump-sum
lumpy,adjective,2.82,https://dictionary.cambridge.org/dictionary/learner-english/lumpy
lunacy,noun,2.82,https://dictionary.cambridge.org/dictionary/learner-english/lunacy
lunar,adjective,3.7,https://dictionary.cambridge.org/dictionary/learner-english/lunar
lunatic,noun,3.3,https://dictionary.cambridge.org/dictionary/learner-english/lunatic
lunch,noun,4.66,https://dictionary.cambridge.org/dictionary/learner-english/lunch_1
lunch,verb,4.66,https://dictionary.cambridge.org/dictionary/learner-english/lunch_2
luncheon,noun,3.32,https://dictionary.cambridge.org/dictionary/learner-english/luncheon
lunchtime,noun,3.28,https://dictionary.cambridge.org/dictionary/learner-english/lunchtime
lung,noun,4.12,https://dictionary.cambridge.org/dictionary/learner-english/lung
lurch,verb,2.78,https://dictionary.cambridge.org/dictionary/learner-english/lurch
lure,noun,3.62,https://dictionary.cambridge.org/dictionary/learner-english/lure_2
lure,verb,3.62,https://dictionary.cambridge.org/dictionary/learner-english/lure_1
lurid,adjective,2.73,https://dictionary.cambridge.org/dictionary/learner-english/lurid
lurk,verb,3.06,https://dictionary.cambridge.org/dictionary/learner-english/lurk
lush,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/lush
lust,noun,3.71,https://dictionary.cambridge.org/dictionary/learner-english/lust
Lutheran,adjective,3.35,https://dictionary.cambridge.org/dictionary/learner-english/lutheran
Luxembourg,noun,3.8,https://dictionary.cambridge.org/dictionary/learner-english/luxembourg
luxurious,adjective,3.57,https://dictionary.cambridge.org/dictionary/learner-english/luxurious
luxury,noun,4.27,https://dictionary.cambridge.org/dictionary/learner-english/luxury
lyrical,adjective,3.35,https://dictionary.cambridge.org/dictionary/learner-english/lyrical
lyrics,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/lyrics
MA,noun,4.62,https://dictionary.cambridge.org/dictionary/learner-english/ma
mac,noun,4.44,https://dictionary.cambridge.org/dictionary/learner-english/mac
macabre,adjective,2.9,https://dictionary.cambridge.org/dictionary/learner-english/macabre
macaroni,noun,3.09,https://dictionary.cambridge.org/dictionary/learner-english/macaroni
machete,noun,3.18,https://dictionary.cambridge.org/dictionary/learner-english/machete
machinations,noun,2.82,https://dictionary.cambridge.org/dictionary/learner-english/machinations
machine gun,noun,4.61,https://dictionary.cambridge.org/dictionary/learner-english/machine-gun
machine,noun,4.9,https://dictionary.cambridge.org/dictionary/learner-english/machine
machine-readable,adjective,3.31,https://dictionary.cambridge.org/dictionary/learner-english/machine-readable
machinery,noun,4.08,https://dictionary.cambridge.org/dictionary/learner-english/machinery
macho,adjective,3.29,https://dictionary.cambridge.org/dictionary/learner-english/macho
mackerel,noun,3.08,https://dictionary.cambridge.org/dictionary/learner-english/mackerel
mackintosh,noun,2.94,https://dictionary.cambridge.org/dictionary/learner-english/mackintosh
mad,adjective,4.72,https://dictionary.cambridge.org/dictionary/learner-english/mad
Madagascar,noun,3.56,https://dictionary.cambridge.org/dictionary/learner-english/madagascar
madam,noun,3.59,https://dictionary.cambridge.org/dictionary/learner-english/madam
madhouse,noun,2.69,https://dictionary.cambridge.org/dictionary/learner-english/madhouse
madly,adverb,3.19,https://dictionary.cambridge.org/dictionary/learner-english/madly
"madman, madwoman",noun,2.02,https://dictionary.cambridge.org/dictionary/learner-english/madman-madwoman
madness,noun,3.98,https://dictionary.cambridge.org/dictionary/learner-english/madness
maestro,noun,3.3,https://dictionary.cambridge.org/dictionary/learner-english/maestro
magazine,noun,4.65,https://dictionary.cambridge.org/dictionary/learner-english/magazine
maggot,noun,2.75,https://dictionary.cambridge.org/dictionary/learner-english/maggot
magic,adjective,4.72,https://dictionary.cambridge.org/dictionary/learner-english/magic_2
magic,noun,4.72,https://dictionary.cambridge.org/dictionary/learner-english/magic_1
magical,adjective,4.13,https://dictionary.cambridge.org/dictionary/learner-english/magical
magician,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/magician
magistrate,noun,3.71,https://dictionary.cambridge.org/dictionary/learner-english/magistrate
magnate,noun,3.04,https://dictionary.cambridge.org/dictionary/learner-english/magnate
magnesium,noun,3.44,https://dictionary.cambridge.org/dictionary/learner-english/magnesium
magnet,noun,3.72,https://dictionary.cambridge.org/dictionary/learner-english/magnet
magnetic,adjective,4.13,https://dictionary.cambridge.org/dictionary/learner-english/magnetic
magnificent,adjective,4.07,https://dictionary.cambridge.org/dictionary/learner-english/magnificent
magnify,verb,2.77,https://dictionary.cambridge.org/dictionary/learner-english/magnify
magnifying glass,noun,3.04,https://dictionary.cambridge.org/dictionary/learner-english/magnifying-glass
magnitude,noun,4.06,https://dictionary.cambridge.org/dictionary/learner-english/magnitude
mahogany,noun,3.2,https://dictionary.cambridge.org/dictionary/learner-english/mahogany
maid,noun,3.83,https://dictionary.cambridge.org/dictionary/learner-english/maid
maiden,adjective,3.82,https://dictionary.cambridge.org/dictionary/learner-english/maiden_2
maiden name,noun,3.81,https://dictionary.cambridge.org/dictionary/learner-english/maiden-name
maiden,noun,3.82,https://dictionary.cambridge.org/dictionary/learner-english/maiden_1
mail bomb,noun,4.33,https://dictionary.cambridge.org/dictionary/learner-english/mail-bomb
mail carrier,noun,4.16,https://dictionary.cambridge.org/dictionary/learner-english/mail-carrier
mail,noun,4.7,https://dictionary.cambridge.org/dictionary/learner-english/mail_1
mail order,noun,4.64,https://dictionary.cambridge.org/dictionary/learner-english/mail-order
mail,verb,4.7,https://dictionary.cambridge.org/dictionary/learner-english/mail_2
mailbox,noun,3.34,https://dictionary.cambridge.org/dictionary/learner-english/mailbox
mailing list,noun,3.47,https://dictionary.cambridge.org/dictionary/learner-english/mailing-list
mailman,noun,2.94,https://dictionary.cambridge.org/dictionary/learner-english/mailman
